gene_name	chr	start	stop	timing	cancerType
TIMM9	chr14	58875370	58894232	early	LUAD
KIAA0586	chr14	58894103	59015549	early	LUAD
DACT1	chr14	59100786	59115038	late	LUAD
DAAM1	chr14	59655381	59838123	early	LUAD
PCNX4	chr14	60558629	60635851	late	LUAD
DHRS7	chr14	60611500	60636561	late	LUAD
PPM1A	chr14	60712470	60765805	late	LUAD
SIX1	chr14	61111417	61116155	earlier	LUAD
SIX4	chr14	61176256	61191039	earlier	LUAD
MNAT1	chr14	61201459	61435398	earlier	LUAD
TRMT5	chr14	61438167	61447782	late	LUAD
SLC38A6	chr14	61447832	61550451	late	LUAD
PRKCH	chr14	61654287	62017698	early	LUAD
TMEM30B	chr14	61744089	61748530	early	LUAD
FLJ22447	chr14	62037258	62121431	early	LUAD
HIF1A	chr14	62162119	62214977	early	LUAD
HIF1A-AS2	chr14	62213757	62215807	early	LUAD
SNAPC1	chr14	62229075	62263146	early	LUAD
LINC00643	chr14	62584075	62600903	late	LUAD
KCNH5	chr14	63173945	63568584	late	LUAD
RHOJ	chr14	63671102	63760230	late	LUAD
GPHB5	chr14	63779549	63785593	late	LUAD
PPP2R5E	chr14	63841355	64010079	early	LUAD
WDR89	chr14	64063757	64108641	early	LUAD
ESR2	chr14	64693751	64805268	early	LUAD
TEX21P	chr14	64812191	64814329	early	LUAD
MTHFD1	chr14	64854759	64926725	early	LUAD
ZBTB25	chr14	64915824	64971931	early	LUAD
AKAP5	chr14	64932217	64941221	early	LUAD
ZBTB1	chr14	64970703	65000408	early	LUAD
HSPA2	chr14	65007186	65009954	early	LUAD
PPP1R36	chr14	65016620	65056096	early	LUAD
CHURC1-FNTB	chr14	65381079	65529373	early	LUAD
CHURC1	chr14	65381079	65402084	early	LUAD
GPX2	chr14	65405870	65409623	early	LUAD
RAB15	chr14	65412532	65438875	early	LUAD
FNTB	chr14	65453507	65529373	early	LUAD
MAX	chr14	65472819	65569413	early	LUAD
MIR4706	chr14	65511406	65511487	early	LUAD
LOC100506321	chr14	65556636	65561029	early	LUAD
GPHN	chr14	66974125	67648525	early	LUAD
FAM71D	chr14	67656110	67695267	early	LUAD
MPP5	chr14	67708012	67802778	early	LUAD
ATP6V1D	chr14	67804581	67826720	early	LUAD
EIF2S1	chr14	67827034	67853233	early	LUAD
PLEK2	chr14	67853700	67878828	early	LUAD
TMEM229B	chr14	67920797	67982202	early	LUAD
PLEKHH1	chr14	68000008	68056255	early	LUAD
PIGH	chr14	68056023	68067017	early	LUAD
ARG2	chr14	68086579	68118436	early	LUAD
VTI1B	chr14	68117867	68141602	early	LUAD
RDH11	chr14	68143519	68162510	early	LUAD
RDH12	chr14	68168603	68201168	early	LUAD
ZFYVE26	chr14	68213237	68283306	early	LUAD
RAD51B	chr14	68286496	69196935	early	LUAD
ZFP36L1	chr14	69254372	69262960	early	LUAD
ACTN1	chr14	69340840	69446083	early	LUAD
ACTN1-AS1	chr14	69446399	69454180	early	LUAD
DCAF5	chr14	69517637	69619914	early	LUAD
EXD2	chr14	69658194	69710737	early	LUAD
GALNT16	chr14	69726681	69821190	early	LUAD
ERH	chr14	69846840	69865021	early	LUAD
SLC39A9	chr14	69865096	69929107	early	LUAD
PLEKHD1	chr14	69951471	69995215	early	LUAD
CCDC177	chr14	70036531	70041600	late	LUAD
SUSD6	chr14	70078310	70181861	late	LUAD
SRSF5	chr14	70193619	70238722	late	LUAD
SMOC1	chr14	70346114	70499083	late	LUAD
SLC8A3	chr14	70510934	70655787	late	LUAD
ADAM21P1	chr14	70712470	70714518	late	LUAD
SYNJ2BP-COX16	chr14	70791798	70883807	late	LUAD
COX16	chr14	70791798	70826448	late	LUAD
SYNJ2BP	chr14	70833213	70883807	late	LUAD
MED6	chr14	71050957	71067384	early	LUAD
TTC9	chr14	71108504	71142077	early	LUAD
MAP3K9	chr14	71194854	71275888	early	LUAD
PCNX1	chr14	71374122	71582099	early	LUAD
SNORD56B	chr14	71865054	71865124	late	LUAD
SIPA1L1	chr14	71933902	72206120	late	LUAD
RGS6	chr14	72398817	73033238	late	LUAD
ZFYVE1	chr14	73436159	73493920	early	LUAD
RBM25	chr14	73525221	73588076	early	LUAD
PSEN1	chr14	73603143	73690399	early	LUAD
PAPLN	chr14	73704205	73741347	early	LUAD
NUMB	chr14	73741918	73925286	early	LUAD
HEATR4	chr14	73945189	74025651	early	LUAD
ACOT1	chr14	74003928	74042362	early	LUAD
ACOT2	chr14	74034324	74042362	early	LUAD
ACOT4	chr14	74058410	74062470	early	LUAD
ACOT6	chr14	74083548	74086592	early	LUAD
DNAL1	chr14	74111578	74170431	early	LUAD
PNMA1	chr14	74178486	74181128	early	LUAD
ELMSAN1	chr14	74181825	74253896	early	LUAD
MIR4505	chr14	74225450	74225522	early	LUAD
PTGR2	chr14	74318534	74352168	early	LUAD
ZNF410	chr14	74318674	74398991	early	LUAD
FAM161B	chr14	74399695	74417117	early	LUAD
COQ6	chr14	74416637	74429813	early	LUAD
ENTPD5	chr14	74424713	74486026	early	LUAD
BBOF1	chr14	74486059	74549566	early	LUAD
ALDH6A1	chr14	74526872	74551196	early	LUAD
LIN52	chr14	74551656	74667117	early	LUAD
VSX2	chr14	74706175	74729441	early	LUAD
ABCD4	chr14	74751980	74769767	early	LUAD
VRTN	chr14	74815166	74826711	early	LUAD
SYNDIG1L	chr14	74872596	74892805	early	LUAD
NPC2	chr14	74946643	74960084	early	LUAD
ISCA2	chr14	74960423	74962271	early	LUAD
LTBP2	chr14	74964886	75079034	early	LUAD
AREL1	chr14	75127955	75179807	early	LUAD
FCF1	chr14	75179850	75203498	early	LUAD
YLPM1	chr14	75230069	75304013	early	LUAD
PROX2	chr14	75319736	75330537	early	LUAD
DLST	chr14	75348594	75370450	early	LUAD
RPS6KL1	chr14	75370657	75389958	early	LUAD
PGF	chr14	75408533	75422467	early	LUAD
EIF2B2	chr14	75469612	75476294	early	LUAD
MLH3	chr14	75480467	75518235	early	LUAD
ACYP1	chr14	75519928	75530736	early	LUAD
ZC2HC1C	chr14	75536299	75544799	early	LUAD
NEK9	chr14	75548818	75593778	early	LUAD
TMED10	chr14	75598171	75643349	early	LUAD
FOS	chr14	75745481	75748937	early	LUAD
LINC01220	chr14	75761107	75763111	early	LUAD
TTLL5	chr14	76127551	76421425	early	LUAD
TGFB3	chr14	76424442	76448092	early	LUAD
IFT43	chr14	76452096	76550416	early	LUAD
GPATCH2L	chr14	76618259	76669134	early	LUAD
ESRRB	chr14	76837690	76968180	late	LUAD
VASH1	chr14	77228235	77249363	early	LUAD
ANGEL1	chr14	77253586	77279283	early	LUAD
LRRC74A	chr14	77292725	77336645	early	LUAD
IRF2BPL	chr14	77490886	77495042	early	LUAD
CIPC	chr14	77564578	77583630	early	LUAD
ZDHHC22	chr14	77597613	77608134	early	LUAD
TMEM63C	chr14	77648102	77725838	early	LUAD
NGB	chr14	77731834	77737655	early	LUAD
POMT2	chr14	77741299	77787225	early	LUAD
GSTZ1	chr14	77787230	77797940	early	LUAD
TMED8	chr14	77807201	77843396	early	LUAD
SAMD15	chr14	77843762	77857587	early	LUAD
NOXRED1	chr14	77860365	77889399	early	LUAD
VIPAS39	chr14	77893018	77923983	early	LUAD
AHSA1	chr14	77924373	77935815	early	LUAD
ISM2	chr14	77940738	77965210	early	LUAD
SPTLC2	chr14	77972340	78083110	early	LUAD
ALKBH1	chr14	78138749	78174356	early	LUAD
SLIRP	chr14	78174414	78183941	early	LUAD
SNW1	chr14	78183944	78227497	early	LUAD
C14orf178	chr14	78227173	78236085	early	LUAD
ADCK1	chr14	78266426	78400297	late	LUAD
NRXN3	chr14	78636716	80334633	late	LUAD
DIO2	chr14	80663868	80697397	later	LUAD
TSHR	chr14	81421869	81612646	late	LUAD
GTF2A1	chr14	81641796	81687575	late	LUAD
SNORA79	chr14	81669039	81669178	late	LUAD
STON2	chr14	81726994	81893748	late	LUAD
LINC00911	chr14	85860223	85886418	late	LUAD
FLRT2	chr14	85996488	86094270	late	LUAD
LINC01148	chr14	87372122	87389099	late	LUAD
GALC	chr14	88304164	88460009	late	LUAD
GPR65	chr14	88471468	88481155	late	LUAD
LINC01146	chr14	88490894	88553688	late	LUAD
KCNK10	chr14	88646452	88793256	late	LUAD
SPATA7	chr14	88851742	88904804	late	LUAD
PTPN21	chr14	88932122	89021123	early	LUAD
ZC3H14	chr14	89029253	89079853	early	LUAD
EML5	chr14	89081174	89259096	early	LUAD
TTC8	chr14	89290497	89344335	late	LUAD
FOXN3	chr14	89622516	90085494	late	LUAD
FOXN3-AS1	chr14	89883698	89886137	late	LUAD
FOXN3-AS2	chr14	90042560	90043820	late	LUAD
EFCAB11	chr14	90263469	90421089	late	LUAD
TDP1	chr14	90421283	90511108	late	LUAD
KCNK13	chr14	90528108	90652195	late	LUAD
PSMC1	chr14	90722894	90738966	early	LUAD
NRDE2	chr14	90744398	90798481	early	LUAD
CALM1	chr14	90863327	90874619	early	LUAD
LINC00642	chr14	90921574	90925249	early	LUAD
TTC7B	chr14	91006932	91282761	early	LUAD
RPS6KA5	chr14	91337167	91526993	early	LUAD
DGLUCY	chr14	91580357	91691703	early	LUAD
SNORA11B	chr14	91592770	91592896	early	LUAD
CCDC88C	chr14	91737667	91884188	early	LUAD
PPP4R3A	chr14	91923956	91976813	earlier	LUAD
TC2N	chr14	92246267	92333880	late	LUAD
FBLN5	chr14	92335755	92414046	late	LUAD
TRIP11	chr14	92434243	92506403	early	LUAD
ATXN3	chr14	92524896	92572965	early	LUAD
NDUFB1	chr14	92582468	92588153	early	LUAD
CPSF2	chr14	92588298	92630543	early	LUAD
CHGA	chr14	93389445	93401638	early	LUAD
ITPK1	chr14	93403259	93582263	early	LUAD
ITPK1-AS1	chr14	93533797	93538478	early	LUAD
MOAP1	chr14	93648541	93651249	early	LUAD
TMEM251	chr14	93651296	93653431	early	LUAD
GON7	chr14	93669237	93673459	early	LUAD
UBR7	chr14	93673401	93695561	early	LUAD
BTBD7	chr14	93703896	93799385	early	LUAD
UNC79	chr14	93799565	94173689	late	LUAD
COX8C	chr14	93813537	93814700	early	LUAD
FAM181A-AS1	chr14	94371076	94392718	late	LUAD
FAM181A	chr14	94385240	94395954	late	LUAD
ASB2	chr14	94400499	94443076	early	LUAD
CCDC197	chr14	94463616	94478041	early	LUAD
OTUB2	chr14	94492724	94515276	early	LUAD
DDX24	chr14	94517268	94547558	late	LUAD
IFI27L1	chr14	94547639	94569060	late	LUAD
IFI27	chr14	94577079	94583033	late	LUAD
IFI27L2	chr14	94594118	94595957	late	LUAD
PPP4R4	chr14	94640649	94746072	late	LUAD
SERPINA10	chr14	94749650	94759608	late	LUAD
SERPINA6	chr14	94770585	94789688	late	LUAD
SERPINA1	chr14	94843084	94857029	late	LUAD
SERPINA11	chr14	94908801	94919122	late	LUAD
SERPINA9	chr14	94929058	94942670	late	LUAD
SERPINA12	chr14	94953620	94984181	late	LUAD
SERPINA4	chr14	95027779	95036243	late	LUAD
SERPINA5	chr14	95047706	95059457	late	LUAD
SERPINA3	chr14	95058395	95090390	late	LUAD
SERPINA13P	chr14	95107062	95113331	late	LUAD
GSC	chr14	95234560	95236499	late	LUAD
DICER1	chr14	95552565	95624347	late	LUAD
MIR3173	chr14	95604256	95604323	late	LUAD
DICER1-AS1	chr14	95624025	95646270	late	LUAD
CLMN	chr14	95648276	95786245	late	LUAD
SYNE3	chr14	95883831	95942173	early	LUAD
SNHG10	chr14	95999249	96001209	early	LUAD
GLRX5	chr14	96001323	96011055	early	LUAD
TCL6	chr14	96116835	96146169	late	LUAD
TCL1B	chr14	96129593	96158980	late	LUAD
TCL1A	chr14	96176304	96180533	late	LUAD
TUNAR	chr14	96343109	96391908	late	LUAD
BDKRB2	chr14	96671135	96710666	later	LUAD
BDKRB1	chr14	96722547	96731100	later	LUAD
GSKIP	chr14	96829789	96853627	early	LUAD
AK7	chr14	96858448	96955764	late	LUAD
PAPOLA	chr14	96968713	97033453	late	LUAD
VRK1	chr14	97263684	97347951	late	LUAD
LINC02291	chr14	98098984	98152995	late	LUAD
LINC01550	chr14	98391947	98444461	late	LUAD
C14orf177	chr14	99177950	99184103	late	LUAD
BCL11B	chr14	99635625	99737822	late	LUAD
CCNK	chr14	99947739	99977852	later	LUAD
EVL	chr14	100438151	100610573	early	LUAD
DEGS2	chr14	100612753	100626012	early	LUAD
YY1	chr14	100705102	100745371	early	LUAD
SLC25A29	chr14	100757453	100772860	early	LUAD
MIR345	chr14	100774196	100774293	early	LUAD
SLC25A47	chr14	100789679	100796715	early	LUAD
WARS1	chr14	100800125	100842680	early	LUAD
WDR25	chr14	100842755	100996640	early	LUAD
LINC00523	chr14	101123605	101139081	earlier	LUAD
LINC00239	chr14	102196774	102198862	early	LUAD
PPP2R5C	chr14	102228135	102394328	early	LUAD
DYNC1H1	chr14	102430865	102517135	early	LUAD
HSP90AA1	chr14	102547075	102606086	early	LUAD
WDR20	chr14	102606189	102690010	early	LUAD
MOK	chr14	102690834	102771537	early	LUAD
ZNF839	chr14	102783714	102809511	early	LUAD
CINP	chr14	102808956	102829253	early	LUAD
TECPR2	chr14	102829300	102968818	early	LUAD
ANKRD9	chr14	102973198	102976128	early	LUAD
RCOR1	chr14	103058996	103196913	early	LUAD
TRAF3	chr14	103243816	103377837	early	LUAD
AMN	chr14	103388993	103397179	early	LUAD
CDC42BPB	chr14	103398716	103523742	early	LUAD
LINC00605	chr14	103653558	103655365	early	LUAD
EIF5	chr14	103800339	103811361	early	LUAD
MARK3	chr14	103851701	103970166	early	LUAD
CKB	chr14	103985995	103989196	early	LUAD
TRMT61A	chr14	103995509	104003410	early	LUAD
BAG5	chr14	104022881	104029151	early	LUAD
KLC1	chr14	104029299	104167888	early	LUAD
COA8	chr14	104029299	104057236	early	LUAD
XRCC3	chr14	104163954	104181823	early	LUAD
ZFYVE21	chr14	104182081	104200005	early	LUAD
PPP1R13B	chr14	104200088	104313927	early	LUAD
LINC00637	chr14	104314058	104324386	early	LUAD
ATP5MPL	chr14	104378625	104387903	early	LUAD
TDRD9	chr14	104394817	104519004	early	LUAD
RD3L	chr14	104406763	104408645	early	LUAD
ASPG	chr14	104552023	104579046	earlier	LUAD
MIR203A	chr14	104583742	104583851	earlier	LUAD
MIR203B	chr14	104583755	104583840	earlier	LUAD
KIF26A	chr14	104605060	104647235	earlier	LUAD
C14orf180	chr14	105046056	105056183	early	LUAD
TMEM179	chr14	105060420	105071097	early	LUAD
BRF1	chr14	105675623	105781914	early	LUAD
BTBD6	chr14	105714879	105717430	early	LUAD
PACS2	chr14	105767170	105864484	early	LUAD
TEX22	chr14	105864920	105880196	early	LUAD
MTA1	chr14	105886186	105937057	early	LUAD
CRIP2	chr14	105939275	105946507	early	LUAD
CRIP1	chr14	105953257	105955124	early	LUAD
TEDC1	chr14	105956192	105965585	early	LUAD
TMEM121	chr14	105992953	105996539	early	LUAD
ELK2AP	chr14	106134458	106139163	early	LUAD
FAM30A	chr14	106355980	106398502	late	LUAD
ADAM6	chr14	106435819	106438358	late	LUAD
LINC00221	chr14	106938455	106951529	late	LUAD
CHEK2P2	chr15	20487997	20496811	late	LUAD
HERC2P3	chr15	20588368	20711433	late	LUAD
GOLGA8CP	chr15	20767674	20781026	late	LUAD
NBEAP1	chr15	20870054	20961480	late	LUAD
POTEB	chr15	21040701	22083137	late	LUAD
NF1P2	chr15	21122021	22145802	late	LUAD
LINC01193	chr15	21145767	21198633	late	LUAD
LOC646214	chr15	21932514	21940739	late	LUAD
CXADRP2	chr15	22014420	22016878	late	LUAD
LINC02203	chr15	22278032	22383815	late	LUAD
OR4M2	chr15	22368478	22369561	late	LUAD
OR4N4	chr15	22382473	22383815	late	LUAD
OR4N3P	chr15	22413462	22414395	late	LUAD
REREP3	chr15	22546565	22570831	late	LUAD
GOLGA8DP	chr15	22702285	22715728	late	LUAD
GOLGA6L1	chr15	22736246	22746002	late	LUAD
TUBGCP5	chr15	22833395	22873891	early	LUAD
CYFIP1	chr15	22892684	23003603	early	LUAD
NIPA2	chr15	23004684	23034427	early	LUAD
NIPA1	chr15	23043279	23086843	early	LUAD
LOC283683	chr15	23094331	23115254	early	LUAD
HERC2P2	chr15	23282265	23378259	late	LUAD
HERC2P7	chr15	23390722	23393943	late	LUAD
GOLGA8EP	chr15	23435070	23448423	late	LUAD
GOLGA8S	chr15	23599895	23613471	late	LUAD
MIR4508	chr15	23807209	23807278	late	LUAD
MKRN3	chr15	23810454	23813166	late	LUAD
MAGEL2	chr15	23888696	23892993	late	LUAD
NDN	chr15	23930554	23932450	late	LUAD
PWRN2	chr15	24409926	24415053	late	LUAD
PWRN1	chr15	24778839	24832926	late	LUAD
NPAP1	chr15	24920541	24928593	late	LUAD
SNRPN	chr15	25068794	25244225	late	LUAD
SNURF	chr15	25200070	25244225	late	LUAD
PWARSN	chr15	25227141	25228937	late	LUAD
PWAR5	chr15	25230007	25233379	late	LUAD
SNORD109B	chr15	25287121	25523556	late	LUAD
SNORD116-1	chr15	25296623	25296719	late	LUAD
SNORD116-2	chr15	25299356	25313030	late	LUAD
SNORD116-3	chr15	25302006	25318349	late	LUAD
IPW	chr15	25304604	25420017	late	LUAD
SNORD116-11	chr15	25321075	25321168	late	LUAD
SNORD116-12	chr15	25322197	25322290	late	LUAD
SNORD116-13	chr15	25324204	25325381	late	LUAD
SNORD116-15	chr15	25326433	25326526	late	LUAD
SNORD116-16	chr15	25327914	25328007	late	LUAD
SNORD116-19	chr15	25328734	25331761	late	LUAD
SNORD116-23	chr15	25336932	25337025	late	LUAD
SNORD116-24	chr15	25339183	25339276	late	LUAD
PWAR1	chr15	25380789	25383200	late	LUAD
SNORD115-1	chr15	25415870	25415951	late	LUAD
SNORD115-3	chr15	25420074	25420155	late	LUAD
SNORD115-4	chr15	25421979	25422060	late	LUAD
SNORD115-8	chr15	25429453	25429534	late	LUAD
SNORD115-9	chr15	25430778	25436644	late	LUAD
SNORD115-10	chr15	25432683	25492573	late	LUAD
SNORD115-11	chr15	25434561	25494426	late	LUAD
SNORD115-14	chr15	25440068	25440148	late	LUAD
SNORD115-16	chr15	25444595	25444676	late	LUAD
SNORD115-22	chr15	25455065	25455146	late	LUAD
PWAR4	chr15	25456839	25457180	late	LUAD
SNORD115-24	chr15	25458806	25458876	late	LUAD
SNORD115-25	chr15	25460688	25460769	late	LUAD
SNORD115-26	chr15	25463764	25463845	late	LUAD
SNORD115-28	chr15	25467501	25467574	late	LUAD
SNORD115-30	chr15	25470350	25470431	late	LUAD
SNORD115-32	chr15	25474114	25474195	late	LUAD
SNORD115-33	chr15	25475985	25476066	late	LUAD
SNORD115-35	chr15	25479394	25479475	late	LUAD
SNORD115-38	chr15	25484985	25485066	late	LUAD
SNORD115-39	chr15	25486893	25486974	late	LUAD
SNORD115-40	chr15	25488761	25488842	late	LUAD
SNORD115-41	chr15	25490625	25490706	late	LUAD
SNORD115-48	chr15	25514930	25515005	late	LUAD
UBE3A	chr15	25582396	25684175	late	LUAD
ATP10A	chr15	25923860	26110317	early	LUAD
MIR4715	chr15	26093894	26093972	later	LUAD
LINC00929	chr15	26360960	26378184	late	LUAD
GABRB3	chr15	26788694	27184686	late	LUAD
GABRA5	chr15	27111866	27194357	late	LUAD
GABRG3	chr15	27216429	27778373	late	LUAD
OCA2	chr15	28000023	28344458	late	LUAD
HERC2	chr15	28356183	28567298	late	LUAD
HERC2P9	chr15	28896567	28930410	late	LUAD
WHAMMP2	chr15	28982729	29024285	late	LUAD
LOC100289656	chr15	29033389	29034538	late	LUAD
PDCD6IPP2	chr15	29034980	29101720	late	LUAD
GOLGA6L7	chr15	29090107	29093821	late	LUAD
APBA2	chr15	29131168	29410516	late	LUAD
FAM189A1	chr15	29412455	29862927	later	LUAD
LINC02249	chr15	30488239	30665668	late	LUAD
CHRFAM7A	chr15	30653443	30685864	late	LUAD
ARHGAP11B	chr15	30916697	30977810	late	LUAD
LOC100288637	chr15	30938317	31065209	late	LUAD
HERC2P10	chr15	31110239	31119986	late	LUAD
FAN1	chr15	31196055	31235310	late	LUAD
MTMR10	chr15	31231144	31283807	late	LUAD
TRPM1	chr15	31293264	31453476	late	LUAD
MIR211	chr15	31357235	31357344	late	LUAD
LOC283710	chr15	31514971	31523050	late	LUAD
KLF13	chr15	31619083	31670102	late	LUAD
OTUD7A	chr15	31775329	32162992	late	LUAD
CHRNA7	chr15	32322686	32462384	late	LUAD
GOLGA8O	chr15	32734115	32747835	late	LUAD
WHAMMP1	chr15	32812049	32825942	early	LUAD
LINC02256	chr15	32828960	32872810	early	LUAD
ARHGAP11A	chr15	32907345	32931868	early	LUAD
SCG5	chr15	32933870	32989298	early	LUAD
GREM1	chr15	33010205	33026870	early	LUAD
FMN1	chr15	33057745	33486934	early	LUAD
TMCO5B	chr15	33528677	33539756	early	LUAD
RYR3	chr15	33603177	34158303	late	LUAD
AVEN	chr15	34158428	34331303	early	LUAD
CHRM5	chr15	34261089	34357287	early	LUAD
EMC7	chr15	34376224	34394053	early	LUAD
PGBD4	chr15	34394274	34396591	early	LUAD
KATNBL1	chr15	34432875	34502297	early	LUAD
EMC4	chr15	34517245	34522352	early	LUAD
SLC12A6	chr15	34522197	34630265	early	LUAD
NOP10	chr15	34633917	34635362	early	LUAD
NUTM1	chr15	34635516	34649931	early	LUAD
LPCAT4	chr15	34651089	34659395	early	LUAD
MIR1233-2	chr15	34674270	34820572	earlier	LUAD
GOLGA8B	chr15	34817484	34828222	earlier	LUAD
GJD2	chr15	35044642	35046782	earlier	LUAD
AQR	chr15	35148552	35261995	earlier	LUAD
ZNF770	chr15	35270542	35280497	earlier	LUAD
ANP32AP1	chr15	35529527	35530264	late	LUAD
DPH6	chr15	35663170	35838404	late	LUAD
MIR3942	chr15	35664457	35664565	late	LUAD
MIR4510	chr15	36219057	36219124	late	LUAD
C15orf41	chr15	36871812	37102449	late	LUAD
CSNK1A1P1	chr15	37091301	37110707	late	LUAD
LOC145845	chr15	37156644	37178734	late	LUAD
MEIS2	chr15	37183222	37393500	late	LUAD
TMCO5A	chr15	38226827	38259925	earlier	LUAD
SPRED1	chr15	38545052	38649450	earlier	LUAD
FAM98B	chr15	38746328	38777063	late	LUAD
LINC02694	chr15	38988799	38992239	later	LUAD
C15orf54	chr15	39542885	39547048	early	LUAD
FSIP1	chr15	39892232	40075039	early	LUAD
GPR176	chr15	40091223	40213093	early	LUAD
EIF2AK4	chr15	40226347	40327797	early	LUAD
SRP14	chr15	40327891	40331389	early	LUAD
SRP14-AS1	chr15	40331512	40359710	early	LUAD
BMF	chr15	40380091	40401085	early	LUAD
BUB1B	chr15	40453210	40513337	early	LUAD
PAK6	chr15	40509629	40569688	early	LUAD
C15orf56	chr15	40542866	40545110	early	LUAD
ANKRD63	chr15	40573645	40574787	early	LUAD
PLCB2	chr15	40580098	40600174	early	LUAD
CCDC9B	chr15	40623653	40633168	early	LUAD
PHGR1	chr15	40643234	40648634	early	LUAD
DISP2	chr15	40650434	40663256	early	LUAD
KNSTRN	chr15	40674922	40686489	early	LUAD
IVD	chr15	40697686	40713512	early	LUAD
BAHD1	chr15	40731920	40760441	early	LUAD
CHST14	chr15	40763160	40765357	early	LUAD
CCDC32	chr15	40823538	40857252	early	LUAD
MRPL42P5	chr15	40824083	40824749	early	LUAD
RPUSD2	chr15	40861531	40866661	early	LUAD
KNL1	chr15	40886447	40954881	early	LUAD
RAD51	chr15	40987327	41024356	early	LUAD
RMDN3	chr15	41028086	41048049	early	LUAD
GCHFR	chr15	41056285	41059911	early	LUAD
C15orf62	chr15	41062159	41064648	early	LUAD
INO80	chr15	41267988	41408340	early	LUAD
EXD1	chr15	41474931	41522895	early	LUAD
CHP1	chr15	41523437	41574083	early	LUAD
OIP5-AS1	chr15	41576201	41591795	early	LUAD
OIP5	chr15	41601466	41624819	early	LUAD
NUSAP1	chr15	41624892	41673248	early	LUAD
NDUFAF1	chr15	41679547	41694658	early	LUAD
RTF1	chr15	41709302	41775761	early	LUAD
ITPKA	chr15	41786056	41795757	early	LUAD
LTK	chr15	41795840	41806085	early	LUAD
RPAP1	chr15	41809375	41836464	early	LUAD
TYRO3	chr15	41851220	41871536	early	LUAD
MGA	chr15	41913764	42062141	early	LUAD
MAPKBP1	chr15	42066632	42120053	early	LUAD
JMJD7	chr15	42120283	42132428	early	LUAD
JMJD7-PLA2G4B	chr15	42120283	42140346	early	LUAD
PLA2G4B	chr15	42128979	42140346	early	LUAD
SPTBN5	chr15	42140344	42186275	early	LUAD
EHD4	chr15	42191639	42264755	early	LUAD
PLA2G4E	chr15	42273780	42342901	early	LUAD
PLA2G4D	chr15	42359881	42386752	early	LUAD
PLA2G4F	chr15	42433332	42448839	early	LUAD
VPS39	chr15	42450899	42500502	early	LUAD
MIR627	chr15	42491768	42491864	early	LUAD
TMEM87A	chr15	42502726	42565755	early	LUAD
GANC	chr15	42565856	42645864	early	LUAD
CAPN3	chr15	42640301	42704515	early	LUAD
ZNF106	chr15	42705021	42764516	early	LUAD
SNAP23	chr15	42787504	42825259	early	LUAD
LRRC57	chr15	42834720	42841002	early	LUAD
HAUS2	chr15	42841011	42862190	early	LUAD
STARD9	chr15	42867857	43013196	early	LUAD
CDAN1	chr15	43015760	43029417	early	LUAD
TTBK2	chr15	43036542	43213007	early	LUAD
UBR1	chr15	43235098	43398286	early	LUAD
TMEM62	chr15	43425722	43477341	early	LUAD
CCNDBP1	chr15	43477466	43489375	early	LUAD
EPB42	chr15	43489426	43513323	early	LUAD
TGM5	chr15	43524793	43559055	early	LUAD
TGM7	chr15	43568479	43594453	early	LUAD
LCMT2	chr15	43619974	43622820	early	LUAD
ADAL	chr15	43622872	43646096	early	LUAD
ZSCAN29	chr15	43650370	43662258	early	LUAD
TUBGCP4	chr15	43663313	43698240	early	LUAD
TP53BP1	chr15	43699412	43802707	early	LUAD
MAP1A	chr15	43809806	43823818	early	LUAD
PPIP5K1	chr15	43825660	43882451	early	LUAD
CKMT1B	chr15	43885252	43891604	early	LUAD
STRC	chr15	43891761	43924561	early	LUAD
CATSPER2	chr15	43922772	43959900	early	LUAD
PDIA3	chr15	44038590	44064804	early	LUAD
ELL3	chr15	44064798	44091335	early	LUAD
SERF2	chr15	44069294	44088287	early	LUAD
