chr	start	stop	timing	cancerType
chr3	85450000	85500000	late	LUAD
chr3	85500000	85550000	late	LUAD
chr3	85550000	85600000	late	LUAD
chr3	85600000	85650000	late	LUAD
chr3	85650000	85700000	late	LUAD
chr3	85700000	85750000	late	LUAD
chr3	85750000	85800000	late	LUAD
chr3	85800000	85850000	late	LUAD
chr3	85850000	85900000	late	LUAD
chr3	85900000	85950000	late	LUAD
chr3	8.6e+07	86050000	late	LUAD
chr3	86600000	86650000	late	LUAD
chr3	86650000	86700000	late	LUAD
chr3	86850000	86900000	later	LUAD
chr3	8.7e+07	87050000	late	LUAD
chr3	87050000	87100000	late	LUAD
chr3	87100000	87150000	late	LUAD
chr3	87150000	87200000	late	LUAD
chr3	87200000	87250000	earlier	LUAD
chr3	87250000	87300000	earlier	LUAD
chr3	87300000	87350000	earlier	LUAD
chr3	87800000	87850000	late	LUAD
chr3	87850000	87900000	late	LUAD
chr3	87900000	87950000	late	LUAD
chr3	87950000	8.8e+07	late	LUAD
chr3	8.8e+07	88050000	late	LUAD
chr3	88050000	88100000	late	LUAD
chr3	88100000	88150000	late	LUAD
chr3	88150000	88200000	late	LUAD
chr3	88200000	88250000	late	LUAD
chr3	88250000	88300000	late	LUAD
chr3	88300000	88350000	late	LUAD
chr3	88350000	88400000	late	LUAD
chr3	88400000	88450000	late	LUAD
chr3	88450000	88500000	late	LUAD
chr3	88500000	88550000	late	LUAD
chr3	88550000	88600000	late	LUAD
chr3	88600000	88650000	late	LUAD
chr3	88650000	88700000	late	LUAD
chr3	88700000	88750000	late	LUAD
chr3	88750000	88800000	late	LUAD
chr3	88800000	88850000	late	LUAD
chr3	88850000	88900000	late	LUAD
chr3	88900000	88950000	late	LUAD
chr3	88950000	8.9e+07	late	LUAD
chr3	8.9e+07	89050000	late	LUAD
chr3	89050000	89100000	late	LUAD
chr3	89100000	89150000	late	LUAD
chr3	89150000	89200000	late	LUAD
chr3	89200000	89250000	late	LUAD
chr3	89250000	89300000	late	LUAD
chr3	89350000	89400000	late	LUAD
chr3	90450000	90500000	late	LUAD
chr3	90500000	90550000	late	LUAD
chr3	90550000	90600000	late	LUAD
chr3	90600000	90650000	late	LUAD
chr3	90650000	90700000	late	LUAD
chr3	91500000	91550000	late	LUAD
chr3	93450000	93500000	late	LUAD
chr3	93700000	93750000	late	LUAD
chr3	93750000	93800000	late	LUAD
chr3	9.4e+07	94050000	later	LUAD
chr3	94100000	94150000	late	LUAD
chr3	94150000	94200000	late	LUAD
chr3	94200000	94250000	late	LUAD
chr3	94250000	94300000	late	LUAD
chr3	94300000	94350000	late	LUAD
chr3	94350000	94400000	late	LUAD
chr3	94400000	94450000	late	LUAD
chr3	94450000	94500000	late	LUAD
chr3	94500000	94550000	late	LUAD
chr3	94550000	94600000	late	LUAD
chr3	94600000	94650000	late	LUAD
chr3	94650000	94700000	late	LUAD
chr3	94700000	94750000	late	LUAD
chr3	94750000	94800000	late	LUAD
chr3	94800000	94850000	late	LUAD
chr3	94850000	94900000	late	LUAD
chr3	94900000	94950000	late	LUAD
chr3	94950000	9.5e+07	late	LUAD
chr3	9.5e+07	95050000	late	LUAD
chr3	95050000	95100000	late	LUAD
chr3	95100000	95150000	late	LUAD
chr3	95150000	95200000	late	LUAD
chr3	95200000	95250000	late	LUAD
chr3	95250000	95300000	late	LUAD
chr3	95300000	95350000	late	LUAD
chr3	95350000	95400000	late	LUAD
chr3	95400000	95450000	late	LUAD
chr3	95450000	95500000	late	LUAD
chr3	95500000	95550000	late	LUAD
chr3	95550000	95600000	late	LUAD
chr3	95600000	95650000	late	LUAD
chr3	95650000	95700000	late	LUAD
chr3	95700000	95750000	late	LUAD
chr3	95750000	95800000	late	LUAD
chr3	95800000	95850000	late	LUAD
chr3	95850000	95900000	late	LUAD
chr3	95900000	95950000	late	LUAD
chr3	95950000	9.6e+07	late	LUAD
chr3	9.6e+07	96050000	late	LUAD
chr3	96050000	96100000	late	LUAD
chr3	96100000	96150000	late	LUAD
chr3	96150000	96200000	late	LUAD
chr3	96200000	96250000	late	LUAD
chr3	96250000	96300000	late	LUAD
chr3	96300000	96350000	late	LUAD
chr3	96350000	96400000	late	LUAD
chr3	96400000	96450000	late	LUAD
chr3	96450000	96500000	late	LUAD
chr3	96500000	96550000	late	LUAD
chr3	96550000	96600000	late	LUAD
chr3	96600000	96650000	late	LUAD
chr3	96650000	96700000	late	LUAD
chr3	96700000	96750000	late	LUAD
chr3	96750000	96800000	late	LUAD
chr3	96800000	96850000	late	LUAD
chr3	96850000	96900000	late	LUAD
chr3	96900000	96950000	late	LUAD
chr3	96950000	9.7e+07	late	LUAD
chr3	9.7e+07	97050000	late	LUAD
chr3	97050000	97100000	late	LUAD
chr3	97100000	97150000	late	LUAD
chr3	97150000	97200000	late	LUAD
chr3	97200000	97250000	late	LUAD
chr3	97250000	97300000	late	LUAD
chr3	97300000	97350000	late	LUAD
chr3	97350000	97400000	late	LUAD
chr3	97400000	97450000	late	LUAD
chr3	97450000	97500000	late	LUAD
chr3	97500000	97550000	late	LUAD
chr3	97550000	97600000	late	LUAD
chr3	97650000	97700000	late	LUAD
chr3	97700000	97750000	late	LUAD
chr3	97750000	97800000	late	LUAD
chr3	97800000	97850000	late	LUAD
chr3	97850000	97900000	late	LUAD
chr3	98050000	98100000	late	LUAD
chr3	98100000	98150000	late	LUAD
chr3	98150000	98200000	late	LUAD
chr3	98200000	98250000	late	LUAD
chr3	98250000	98300000	late	LUAD
chr3	98450000	98500000	late	LUAD
chr3	98500000	98550000	late	LUAD
chr3	98550000	98600000	early	LUAD
chr3	98600000	98650000	early	LUAD
chr3	98900000	98950000	early	LUAD
chr3	98950000	9.9e+07	early	LUAD
chr3	99250000	99300000	early	LUAD
chr3	99300000	99350000	early	LUAD
chr3	99350000	99400000	early	LUAD
chr3	99400000	99450000	later	LUAD
chr3	99450000	99500000	later	LUAD
chr3	99500000	99550000	later	LUAD
chr3	99550000	99600000	later	LUAD
chr3	99600000	99650000	later	LUAD
chr3	99650000	99700000	later	LUAD
chr3	99700000	99750000	later	LUAD
chr3	99750000	99800000	later	LUAD
chr3	99800000	99850000	later	LUAD
chr3	99850000	99900000	later	LUAD
chr3	99900000	99950000	later	LUAD
chr3	99950000	1e+08	later	LUAD
chr3	100200000	100250000	early	LUAD
chr3	100250000	100300000	early	LUAD
chr3	100300000	100350000	early	LUAD
chr3	100350000	100400000	early	LUAD
chr3	100400000	100450000	early	LUAD
chr3	100450000	100500000	early	LUAD
chr3	100500000	100550000	early	LUAD
chr3	100550000	100600000	early	LUAD
chr3	100600000	100650000	early	LUAD
chr3	100650000	100700000	early	LUAD
chr3	100700000	100750000	late	LUAD
chr3	100750000	100800000	late	LUAD
chr3	100800000	100850000	late	LUAD
chr3	100850000	100900000	late	LUAD
chr3	100900000	100950000	late	LUAD
chr3	100950000	1.01e+08	late	LUAD
chr3	1.01e+08	101050000	late	LUAD
chr3	101050000	101100000	late	LUAD
chr3	101100000	101150000	late	LUAD
chr3	101150000	101200000	late	LUAD
chr3	101200000	101250000	late	LUAD
chr3	101250000	101300000	late	LUAD
chr3	101300000	101350000	late	LUAD
chr3	101350000	101400000	late	LUAD
chr3	101400000	101450000	late	LUAD
chr3	101450000	101500000	late	LUAD
chr3	101500000	101550000	early	LUAD
chr3	101550000	101600000	early	LUAD
chr3	101600000	101650000	early	LUAD
chr3	101650000	101700000	early	LUAD
chr3	101700000	101750000	early	LUAD
chr3	101750000	101800000	early	LUAD
chr3	101800000	101850000	early	LUAD
chr3	101850000	101900000	early	LUAD
chr3	102100000	102150000	earlier	LUAD
chr3	102150000	102200000	earlier	LUAD
chr3	102200000	102250000	earlier	LUAD
chr3	102550000	102600000	late	LUAD
chr3	102600000	102650000	late	LUAD
chr3	102650000	102700000	late	LUAD
chr3	102700000	102750000	late	LUAD
chr3	102750000	102800000	late	LUAD
chr3	102800000	102850000	late	LUAD
chr3	102850000	102900000	late	LUAD
chr3	102900000	102950000	late	LUAD
chr3	102950000	1.03e+08	late	LUAD
chr3	1.03e+08	103050000	late	LUAD
chr3	103050000	103100000	late	LUAD
chr3	103100000	103150000	late	LUAD
chr3	103150000	103200000	late	LUAD
chr3	103200000	103250000	late	LUAD
chr3	103250000	103300000	late	LUAD
chr3	103300000	103350000	late	LUAD
chr3	103350000	103400000	late	LUAD
chr3	103400000	103450000	late	LUAD
chr3	103450000	103500000	late	LUAD
chr3	103500000	103550000	late	LUAD
chr3	103550000	103600000	late	LUAD
chr3	103600000	103650000	late	LUAD
chr3	103650000	103700000	late	LUAD
chr3	103700000	103750000	late	LUAD
chr3	103750000	103800000	late	LUAD
chr3	103800000	103850000	late	LUAD
chr3	103850000	103900000	late	LUAD
chr3	103900000	103950000	late	LUAD
chr3	103950000	1.04e+08	late	LUAD
chr3	1.04e+08	104050000	late	LUAD
chr3	104050000	104100000	late	LUAD
chr3	104100000	104150000	late	LUAD
chr3	104150000	104200000	late	LUAD
chr3	104200000	104250000	late	LUAD
chr3	104250000	104300000	late	LUAD
chr3	104300000	104350000	late	LUAD
chr3	104350000	104400000	late	LUAD
chr3	104400000	104450000	late	LUAD
chr3	104450000	104500000	late	LUAD
chr3	104500000	104550000	late	LUAD
chr3	104550000	104600000	late	LUAD
chr3	104600000	104650000	late	LUAD
chr3	104650000	104700000	late	LUAD
chr3	104700000	104750000	late	LUAD
chr3	104750000	104800000	late	LUAD
chr3	104800000	104850000	late	LUAD
chr3	104850000	104900000	late	LUAD
chr3	104900000	104950000	late	LUAD
chr3	104950000	1.05e+08	late	LUAD
chr3	1.05e+08	105050000	late	LUAD
chr3	105050000	105100000	late	LUAD
chr3	105100000	105150000	late	LUAD
chr3	105150000	105200000	late	LUAD
chr3	105200000	105250000	late	LUAD
chr3	105500000	105550000	later	LUAD
chr3	105550000	105600000	later	LUAD
chr3	105600000	105650000	later	LUAD
chr3	105650000	105700000	later	LUAD
chr3	105700000	105750000	later	LUAD
chr3	105750000	105800000	later	LUAD
chr3	105800000	105850000	later	LUAD
chr3	105850000	105900000	later	LUAD
chr3	105900000	105950000	later	LUAD
chr3	105950000	1.06e+08	later	LUAD
chr3	1.06e+08	106050000	later	LUAD
chr3	106050000	106100000	later	LUAD
chr3	106100000	106150000	later	LUAD
chr3	106150000	106200000	later	LUAD
chr3	106250000	106300000	late	LUAD
chr3	106300000	106350000	late	LUAD
chr3	106350000	106400000	late	LUAD
chr3	106400000	106450000	late	LUAD
chr3	106450000	106500000	late	LUAD
chr3	106500000	106550000	late	LUAD
chr3	106650000	106700000	later	LUAD
chr3	106700000	106750000	later	LUAD
chr3	106750000	106800000	later	LUAD
chr3	106800000	106850000	later	LUAD
chr3	106850000	106900000	later	LUAD
chr3	106900000	106950000	later	LUAD
chr3	106950000	1.07e+08	later	LUAD
chr3	1.07e+08	107050000	later	LUAD
chr3	107050000	107100000	later	LUAD
chr3	107100000	107150000	later	LUAD
chr3	107150000	107200000	later	LUAD
chr3	107400000	107450000	early	LUAD
chr3	107450000	107500000	early	LUAD
chr3	107500000	107550000	late	LUAD
chr3	107550000	107600000	late	LUAD
chr3	107600000	107650000	late	LUAD
chr3	107650000	107700000	late	LUAD
chr3	107700000	107750000	late	LUAD
chr3	107750000	107800000	late	LUAD
chr3	107800000	107850000	late	LUAD
chr3	107850000	107900000	late	LUAD
chr3	107900000	107950000	early	LUAD
chr3	1.08e+08	108050000	early	LUAD
chr3	108050000	108100000	early	LUAD
chr3	108700000	108750000	late	LUAD
chr3	108750000	108800000	late	LUAD
chr3	108800000	108850000	late	LUAD
chr3	108850000	108900000	late	LUAD
chr3	108900000	108950000	late	LUAD
chr3	108950000	1.09e+08	late	LUAD
chr3	1.09e+08	109050000	late	LUAD
chr3	109050000	109100000	late	LUAD
chr3	109100000	109150000	late	LUAD
chr3	109150000	109200000	late	LUAD
chr3	109200000	109250000	late	LUAD
chr3	109250000	109300000	late	LUAD
chr3	109300000	109350000	late	LUAD
chr3	109350000	109400000	late	LUAD
chr3	109400000	109450000	late	LUAD
chr3	109450000	109500000	late	LUAD
chr3	109500000	109550000	late	LUAD
chr3	109550000	109600000	late	LUAD
chr3	109600000	109650000	late	LUAD
chr3	109650000	109700000	late	LUAD
chr3	109700000	109750000	late	LUAD
chr3	109750000	109800000	late	LUAD
chr3	109800000	109850000	late	LUAD
chr3	109850000	109900000	late	LUAD
chr3	109900000	109950000	late	LUAD
chr3	109950000	1.1e+08	late	LUAD
chr3	1.1e+08	110050000	late	LUAD
chr3	110050000	110100000	late	LUAD
chr3	110100000	110150000	late	LUAD
chr3	110150000	110200000	late	LUAD
chr3	110200000	110250000	late	LUAD
chr3	110250000	110300000	late	LUAD
chr3	110300000	110350000	late	LUAD
chr3	110350000	110400000	late	LUAD
chr3	110400000	110450000	late	LUAD
chr3	110450000	110500000	late	LUAD
chr3	110500000	110550000	late	LUAD
chr3	110550000	110600000	late	LUAD
chr3	110600000	110650000	late	LUAD
chr3	110650000	110700000	late	LUAD
chr3	110700000	110750000	late	LUAD
chr3	110800000	110850000	late	LUAD
chr3	110850000	110900000	late	LUAD
chr3	110900000	110950000	late	LUAD
chr3	110950000	1.11e+08	late	LUAD
chr3	1.11e+08	111050000	late	LUAD
chr3	111050000	111100000	late	LUAD
chr3	111100000	111150000	late	LUAD
chr3	111150000	111200000	late	LUAD
chr3	111200000	111250000	late	LUAD
chr3	111250000	111300000	late	LUAD
chr3	111300000	111350000	late	LUAD
chr3	111350000	111400000	early	LUAD
chr3	111700000	111750000	early	LUAD
chr3	111750000	111800000	early	LUAD
chr3	111800000	111850000	early	LUAD
chr3	111850000	111900000	early	LUAD
chr3	111900000	111950000	early	LUAD
chr3	111950000	1.12e+08	early	LUAD
chr3	112150000	112200000	early	LUAD
chr3	112200000	112250000	early	LUAD
chr3	112250000	112300000	later	LUAD
chr3	112300000	112350000	later	LUAD
chr3	112350000	112400000	later	LUAD
chr3	112400000	112450000	later	LUAD
chr3	112550000	112600000	early	LUAD
chr3	112600000	112650000	early	LUAD
chr3	112650000	112700000	early	LUAD
chr3	112700000	112750000	early	LUAD
chr3	112750000	112800000	early	LUAD
chr3	112900000	112950000	early	LUAD
chr3	112950000	1.13e+08	early	LUAD
chr3	1.13e+08	113050000	early	LUAD
chr3	113050000	113100000	early	LUAD
chr3	113100000	113150000	early	LUAD
chr3	113150000	113200000	early	LUAD
chr3	113200000	113250000	late	LUAD
chr3	113250000	113300000	late	LUAD
chr3	113300000	113350000	late	LUAD
chr3	113350000	113400000	late	LUAD
chr3	113400000	113450000	late	LUAD
chr3	113650000	113700000	early	LUAD
chr3	113700000	113750000	early	LUAD
chr3	113750000	113800000	early	LUAD
chr3	113800000	113850000	early	LUAD
chr3	113850000	113900000	early	LUAD
chr3	113900000	113950000	early	LUAD
chr3	113950000	1.14e+08	early	LUAD
chr3	1.14e+08	114050000	late	LUAD
chr3	114050000	114100000	late	LUAD
chr3	114100000	114150000	late	LUAD
chr3	114150000	114200000	late	LUAD
chr3	114200000	114250000	late	LUAD
chr3	114250000	114300000	late	LUAD
chr3	114300000	114350000	late	LUAD
chr3	114350000	114400000	late	LUAD
chr3	114400000	114450000	late	LUAD
chr3	114450000	114500000	late	LUAD
chr3	114500000	114550000	late	LUAD
chr3	114800000	114850000	late	LUAD
chr3	114850000	114900000	late	LUAD
chr3	115700000	115750000	late	LUAD
chr3	115750000	115800000	late	LUAD
chr3	115800000	115850000	late	LUAD
chr3	115850000	115900000	late	LUAD
chr3	115900000	115950000	late	LUAD
chr3	115950000	1.16e+08	late	LUAD
chr3	1.16e+08	116050000	late	LUAD
chr3	116050000	116100000	late	LUAD
chr3	116100000	116150000	late	LUAD
chr3	116150000	116200000	late	LUAD
chr3	116200000	116250000	late	LUAD
chr3	116250000	116300000	late	LUAD
chr3	116300000	116350000	late	LUAD
chr3	116350000	116400000	late	LUAD
chr3	116400000	116450000	late	LUAD
chr3	116450000	116500000	late	LUAD
chr3	116500000	116550000	late	LUAD
chr3	116550000	116600000	late	LUAD
chr3	116600000	116650000	late	LUAD
chr3	116650000	116700000	late	LUAD
chr3	116700000	116750000	late	LUAD
chr3	116750000	116800000	late	LUAD
chr3	116800000	116850000	late	LUAD
chr3	116850000	116900000	late	LUAD
chr3	116900000	116950000	late	LUAD
chr3	116950000	1.17e+08	late	LUAD
chr3	1.17e+08	117050000	late	LUAD
chr3	117050000	117100000	late	LUAD
chr3	117100000	117150000	late	LUAD
chr3	117150000	117200000	late	LUAD
chr3	117200000	117250000	late	LUAD
chr3	117250000	117300000	late	LUAD
chr3	117300000	117350000	late	LUAD
chr3	117350000	117400000	late	LUAD
chr3	117400000	117450000	late	LUAD
chr3	117450000	117500000	late	LUAD
chr3	117500000	117550000	late	LUAD
chr3	117550000	117600000	late	LUAD
chr3	117600000	117650000	late	LUAD
chr3	117850000	117900000	late	LUAD
chr3	117900000	117950000	late	LUAD
chr3	1.18e+08	118050000	late	LUAD
chr3	118100000	118150000	late	LUAD
chr3	118150000	118200000	late	LUAD
chr3	118200000	118250000	late	LUAD
chr3	118250000	118300000	late	LUAD
chr3	118300000	118350000	late	LUAD
chr3	118350000	118400000	late	LUAD
chr3	118400000	118450000	late	LUAD
chr3	118450000	118500000	late	LUAD
chr3	118500000	118550000	late	LUAD
chr3	118550000	118600000	late	LUAD
chr3	118600000	118650000	late	LUAD
chr3	118650000	118700000	late	LUAD
chr3	118700000	118750000	late	LUAD
chr3	118750000	118800000	late	LUAD
chr3	1.19e+08	119050000	late	LUAD
chr3	119050000	119100000	late	LUAD
chr3	119100000	119150000	late	LUAD
chr3	119150000	119200000	late	LUAD
chr3	119200000	119250000	late	LUAD
chr3	119250000	119300000	late	LUAD
chr3	119300000	119350000	early	LUAD
chr3	119350000	119400000	early	LUAD
chr3	119400000	119450000	early	LUAD
chr3	119450000	119500000	early	LUAD
chr3	119500000	119550000	early	LUAD
chr3	119550000	119600000	early	LUAD
chr3	119600000	119650000	early	LUAD
chr3	119650000	119700000	early	LUAD
chr3	119700000	119750000	early	LUAD
chr3	119750000	119800000	early	LUAD
chr3	119800000	119850000	early	LUAD
chr3	119950000	1.2e+08	later	LUAD
chr3	120400000	120450000	later	LUAD
chr3	120450000	120500000	later	LUAD
chr3	120500000	120550000	later	LUAD
chr3	120550000	120600000	later	LUAD
chr3	120600000	120650000	early	LUAD
chr3	120650000	120700000	early	LUAD
chr3	120700000	120750000	early	LUAD
chr3	120750000	120800000	late	LUAD
chr3	120800000	120850000	late	LUAD
chr3	120850000	120900000	late	LUAD
chr3	120900000	120950000	late	LUAD
chr3	120950000	1.21e+08	late	LUAD
chr3	1.21e+08	121050000	late	LUAD
chr3	121050000	121100000	late	LUAD
chr3	121100000	121150000	late	LUAD
chr3	121150000	121200000	late	LUAD
chr3	121200000	121250000	late	LUAD
chr3	121250000	121300000	late	LUAD
chr3	121300000	121350000	late	LUAD
chr3	121350000	121400000	late	LUAD
chr3	121400000	121450000	late	LUAD
chr3	121450000	121500000	late	LUAD
chr3	121500000	121550000	late	LUAD
chr3	121550000	121600000	late	LUAD
chr3	121600000	121650000	late	LUAD
chr3	121650000	121700000	late	LUAD
chr3	121700000	121750000	late	LUAD
chr3	121750000	121800000	late	LUAD
chr3	121800000	121850000	late	LUAD
chr3	121850000	121900000	late	LUAD
chr3	121900000	121950000	late	LUAD
chr3	121950000	1.22e+08	late	LUAD
chr3	1.22e+08	122050000	late	LUAD
chr3	122050000	122100000	late	LUAD
chr3	122100000	122150000	late	LUAD
chr3	122150000	122200000	late	LUAD
chr3	122200000	122250000	late	LUAD
chr3	122250000	122300000	early	LUAD
chr3	122300000	122350000	early	LUAD
chr3	122350000	122400000	early	LUAD
chr3	122400000	122450000	early	LUAD
chr3	122450000	122500000	early	LUAD
chr3	122500000	122550000	early	LUAD
chr3	122550000	122600000	early	LUAD
chr3	122600000	122650000	early	LUAD
chr3	122650000	122700000	early	LUAD
chr3	122700000	122750000	early	LUAD
chr3	122750000	122800000	early	LUAD
chr3	122800000	122850000	early	LUAD
chr3	122850000	122900000	early	LUAD
chr3	122900000	122950000	early	LUAD
chr3	122950000	1.23e+08	early	LUAD
chr3	1.23e+08	123050000	early	LUAD
chr3	123050000	123100000	early	LUAD
chr3	123100000	123150000	early	LUAD
chr3	123150000	123200000	early	LUAD
chr3	123200000	123250000	early	LUAD
chr3	123250000	123300000	early	LUAD
chr3	123300000	123350000	early	LUAD
chr3	123350000	123400000	early	LUAD
chr3	123400000	123450000	early	LUAD
chr3	123600000	123650000	later	LUAD
chr3	123650000	123700000	later	LUAD
chr3	123700000	123750000	later	LUAD
chr3	123850000	123900000	later	LUAD
chr3	123950000	1.24e+08	later	LUAD
chr3	1.24e+08	124050000	later	LUAD
chr3	124050000	124100000	later	LUAD
chr3	124100000	124150000	later	LUAD
chr3	124150000	124200000	later	LUAD
chr3	124200000	124250000	later	LUAD
chr3	124250000	124300000	later	LUAD
chr3	124300000	124350000	later	LUAD
chr3	124350000	124400000	early	LUAD
chr3	124400000	124450000	early	LUAD
chr3	124450000	124500000	early	LUAD
chr3	124500000	124550000	early	LUAD
chr3	124550000	124600000	early	LUAD
chr3	124600000	124650000	early	LUAD
chr3	124650000	124700000	early	LUAD
chr3	124700000	124750000	early	LUAD
chr3	124750000	124800000	early	LUAD
chr3	124800000	124850000	early	LUAD
chr3	124850000	124900000	early	LUAD
chr3	124900000	124950000	early	LUAD
chr3	124950000	1.25e+08	early	LUAD
chr3	1.25e+08	125050000	early	LUAD
chr3	125050000	125100000	early	LUAD
chr3	125100000	125150000	early	LUAD
chr3	125150000	125200000	early	LUAD
chr3	125200000	125250000	early	LUAD
chr3	125250000	125300000	early	LUAD
chr3	125300000	125350000	early	LUAD
chr3	125350000	125400000	early	LUAD
chr3	125400000	125450000	early	LUAD
chr3	125450000	125500000	early	LUAD
chr3	125500000	125550000	early	LUAD
chr3	125550000	125600000	early	LUAD
chr3	125600000	125650000	early	LUAD
chr3	125650000	125700000	early	LUAD
chr3	125900000	125950000	later	LUAD
chr3	125950000	1.26e+08	later	LUAD
chr3	1.26e+08	126050000	later	LUAD
chr3	126050000	126100000	later	LUAD
chr3	126100000	126150000	later	LUAD
chr3	126150000	126200000	later	LUAD
chr3	126200000	126250000	later	LUAD
chr3	126250000	126300000	later	LUAD
chr3	126300000	126350000	later	LUAD
chr3	126350000	126400000	later	LUAD
chr3	126400000	126450000	later	LUAD
chr3	126450000	126500000	later	LUAD
chr3	126600000	126650000	early	LUAD
chr3	126650000	126700000	early	LUAD
chr3	126700000	126750000	late	LUAD
chr3	126750000	126800000	late	LUAD
chr3	126800000	126850000	late	LUAD
chr3	126850000	126900000	late	LUAD
chr3	126900000	126950000	late	LUAD
chr3	126950000	1.27e+08	late	LUAD
chr3	1.27e+08	127050000	late	LUAD
chr3	127050000	127100000	late	LUAD
chr3	127100000	127150000	late	LUAD
chr3	127150000	127200000	late	LUAD
chr3	127200000	127250000	late	LUAD
chr3	127250000	127300000	late	LUAD
chr3	127300000	127350000	late	LUAD
chr3	127350000	127400000	late	LUAD
chr3	127400000	127450000	early	LUAD
