gene_name	chr	start	stop	timing	cancerType
VPS37B	chr12	123349875	123380712	early	BRCA
ABCB9	chr12	123405498	123459752	early	BRCA
OGFOD2	chr12	123459354	123464588	early	BRCA
PITPNM2	chr12	123468027	123635285	early	BRCA
MIR4304	chr12	123495214	123495275	early	BRCA
PITPNM2-AS1	chr12	123565931	123569291	early	BRCA
MPHOSPH9	chr12	123640946	123717658	early	BRCA
C12orf65	chr12	123717844	123742506	early	BRCA
CDK2AP1	chr12	123745517	123756863	early	BRCA
SBNO1	chr12	123773656	123849388	early	BRCA
KMT5A	chr12	123868704	123893900	early	BRCA
RILPL2	chr12	123899936	123921264	early	BRCA
SNRNP35	chr12	123942651	123956909	early	BRCA
RILPL1	chr12	123955909	124018265	early	BRCA
TMED2	chr12	124069076	124082688	early	BRCA
DDX55	chr12	124086672	124105482	early	BRCA
EIF2B1	chr12	124105570	124118323	early	BRCA
GTF2H3	chr12	124118286	124147151	early	BRCA
TCTN2	chr12	124155660	124192950	early	BRCA
ATP6V0A2	chr12	124196865	124246301	early	BRCA
DNAH10	chr12	124247042	124420267	early	BRCA
CCDC92	chr12	124420955	124457163	early	BRCA
ZNF664-RFLNA	chr12	124457762	124800570	early	BRCA
ZNF664	chr12	124457762	124499986	early	BRCA
RFLNA	chr12	124773710	124800570	early	BRCA
NCOR2	chr12	124808957	125052010	early	BRCA
SCARB1	chr12	125262174	125365007	early	BRCA
DHX37	chr12	125431370	125473667	early	BRCA
BRI3BP	chr12	125478194	125510349	early	BRCA
AACS	chr12	125549925	125627871	early	BRCA
TMEM132B	chr12	125811162	126143589	late	BRCA
LINC00939	chr12	126443234	126467920	late	BRCA
LINC02347	chr12	126927027	126957331	late	BRCA
LINC00944	chr12	127215247	127256808	late	BRCA
LINC00943	chr12	127221553	127230800	late	BRCA
LINC02372	chr12	127354040	127359236	late	BRCA
LINC02393	chr12	128366162	128383184	late	BRCA
LINC00507	chr12	128399955	128436097	late	BRCA
TMEM132C	chr12	128751948	129192460	late	BRCA
SLC15A4	chr12	129277739	129308541	late	BRCA
TMEM132D	chr12	129556271	130388212	later	BRCA
FZD10-AS1	chr12	130636138	130646768	late	BRCA
FZD10	chr12	130647004	130650285	late	BRCA
PIWIL1	chr12	130822433	130856877	late	BRCA
RIMBP2	chr12	130880681	131200826	late	BRCA
LINC01257	chr12	131649556	131697476	late	BRCA
SFSWAP	chr12	132195632	132284283	early	BRCA
MMP17	chr12	132312941	132336316	early	BRCA
ULK1	chr12	132379279	132407707	early	BRCA
PUS1	chr12	132413745	132428406	early	BRCA
EP400	chr12	132434465	132565011	early	BRCA
SNORA49	chr12	132515769	132515905	early	BRCA
EP400P1	chr12	132568828	132613429	early	BRCA
DDX51	chr12	132621140	132628880	early	BRCA
NOC4L	chr12	132628993	132636986	early	BRCA
GALNT9	chr12	132680917	132905905	early	BRCA
LOC100130238	chr12	132851977	132857486	early	BRCA
FBRSL1	chr12	133067157	133161773	early	BRCA
LRCOL1	chr12	133179736	133187037	early	BRCA
P2RX2	chr12	133195403	133198972	early	BRCA
POLE	chr12	133200348	133263945	early	BRCA
PXMP2	chr12	133264192	133281577	early	BRCA
PGAM5	chr12	133264635	133299323	early	BRCA
ANKLE2	chr12	133302254	133338451	early	BRCA
GOLGA3	chr12	133345495	133405426	early	BRCA
CHFR	chr12	133416938	133464204	early	BRCA
ZNF605	chr12	133498019	133532892	late	BRCA
ZNF140	chr12	133657037	133684258	late	BRCA
ZNF891	chr12	133696555	133707059	late	BRCA
ZNF268	chr12	133707213	133783697	late	BRCA
ZNF10	chr12	133707213	133736049	late	BRCA
ANHX	chr12	133794898	133812422	late	BRCA
ANKRD20A9P	chr13	19408543	19446109	late	BRCA
LINC00442	chr13	19582399	19586774	late	BRCA
TUBA3C	chr13	19747910	19755992	late	BRCA
ANKRD26P3	chr13	19836940	19919113	late	BRCA
LINC00421	chr13	19919189	19920889	late	BRCA
TPTE2	chr13	19997019	20135714	late	BRCA
MPHOSPH8	chr13	20207788	20247599	late	BRCA
PSPC1	chr13	20277009	20357159	early	BRCA
ZMYM2	chr13	20532810	20665968	early	BRCA
GJA3	chr13	20712395	20735183	early	BRCA
GJB2	chr13	20761604	20767114	early	BRCA
IFT88	chr13	21141208	21265576	early	BRCA
IL17D	chr13	21277482	21297237	early	BRCA
EEF1AKMT1	chr13	21303073	21348095	early	BRCA
XPO4	chr13	21351468	21476913	early	BRCA
LATS2	chr13	21547176	21635722	early	BRCA
SAP18	chr13	21714653	21723224	early	BRCA
SKA3	chr13	21727734	21750741	early	BRCA
MRPL57	chr13	21750372	21753220	early	BRCA
FGF9	chr13	22245215	22278640	late	BRCA
LINC00424	chr13	22446935	22452299	late	BRCA
SACS	chr13	23902962	24007867	late	BRCA
SACS-AS1	chr13	23993110	24003008	late	BRCA
TNFRSF19	chr13	24144509	24250244	late	BRCA
MIPEP	chr13	24304328	24463587	earlier	BRCA
PCOTH	chr13	24463028	24466242	earlier	BRCA
C1QTNF9B	chr13	24465238	24471641	earlier	BRCA
ANKRD20A19P	chr13	24481423	24523454	earlier	BRCA
SPATA13	chr13	24553839	24896669	earlier	BRCA
MIR2276	chr13	24736555	24736643	earlier	BRCA
SPATA13-AS1	chr13	24826887	24828577	earlier	BRCA
C1QTNF9	chr13	24883716	24896669	earlier	BRCA
TPTE2P6	chr13	25141011	25171812	late	BRCA
ATP12A	chr13	25254549	25285923	late	BRCA
RNF17	chr13	25338301	25454058	late	BRCA
CENPJ	chr13	25456412	25497027	late	BRCA
TPTE2P1	chr13	25502893	25542607	late	BRCA
AMER2	chr13	25742672	25746305	late	BRCA
MTMR6	chr13	25802307	25861704	late	BRCA
ATP8A2	chr13	25946209	26595420	earlier	BRCA
SHISA2	chr13	26618735	26625198	earlier	BRCA
RNF6	chr13	26706253	26796508	earlier	BRCA
USP12	chr13	27640287	27746033	early	BRCA
RPL21	chr13	27825692	27830702	early	BRCA
RASL11A	chr13	27844464	27847827	early	BRCA
GTF3A	chr13	27998681	28009846	late	BRCA
MTIF3	chr13	28009776	28024739	late	BRCA
LNX2	chr13	28120050	28195244	late	BRCA
POLR1D	chr13	28194880	28241559	late	BRCA
GSX1	chr13	28366780	28368089	late	BRCA
PDX1	chr13	28494168	28500451	late	BRCA
MTUS2	chr13	29598748	30080084	late	BRCA
MTUS2-AS1	chr13	30050652	30061887	earlier	BRCA
SLC7A1	chr13	30083551	30169825	earlier	BRCA
UBL3	chr13	30338545	30424820	earlier	BRCA
LINC00297	chr13	30446750	30462542	earlier	BRCA
LINC00544	chr13	30510668	30524625	earlier	BRCA
KATNAL1	chr13	30776767	30881624	earlier	BRCA
LINC00426	chr13	30914407	30948036	earlier	BRCA
USPL1	chr13	31191830	31233686	early	BRCA
ALOX5AP	chr13	31287615	31338565	early	BRCA
LINC00398	chr13	31377343	31384782	early	BRCA
TEX26-AS1	chr13	31456972	31506745	early	BRCA
MEDAG	chr13	31480312	31499709	early	BRCA
TEX26	chr13	31506834	31549153	late	BRCA
HSPH1	chr13	31710763	31736502	late	BRCA
B3GLCT	chr13	31774112	31906411	late	BRCA
RXFP2	chr13	32313679	32377009	late	BRCA
ZAR1L	chr13	32877908	32886091	late	BRCA
BRCA2	chr13	32889617	32973809	late	BRCA
MICOS10P1	chr13	33070351	33072629	earlier	BRCA
N4BP2L2-IT2	chr13	33078643	33083532	earlier	BRCA
LINC00423	chr13	33383328	33485790	earlier	BRCA
KL	chr13	33590201	33640282	earlier	BRCA
STARD13	chr13	33677272	34250932	earlier	BRCA
RFC3	chr13	34392206	34540695	earlier	BRCA
NBEA	chr13	35516424	36246874	late	BRCA
MIR548F5	chr13	36047926	36515382	late	BRCA
CCNA1	chr13	37005657	37017019	late	BRCA
SERTM1	chr13	37248049	37271975	late	BRCA
RFXAP	chr13	37393339	37403740	late	BRCA
SMAD9	chr13	37418968	37494409	late	BRCA
ALG5	chr13	37523908	37573504	late	BRCA
EXOSC8	chr13	37574678	37583751	late	BRCA
SUPT20H	chr13	37583451	37633850	late	BRCA
CSNK1A1L	chr13	37677397	37679801	late	BRCA
LINC00547	chr13	38109077	38125673	late	BRCA
POSTN	chr13	38136719	38183563	late	BRCA
TRPC4	chr13	38210773	38443939	late	BRCA
LINC00571	chr13	38624954	38717369	late	BRCA
LINC00366	chr13	39141861	39153653	earlier	BRCA
FREM2	chr13	39261173	39461267	earlier	BRCA
STOML3	chr13	39540062	39564996	earlier	BRCA
PROSER1	chr13	39584002	39612213	earlier	BRCA
NHLRC3	chr13	39612448	39624244	earlier	BRCA
LHFPL6	chr13	39917029	40177356	late	BRCA
COG6	chr13	40229764	40365802	late	BRCA
LINC00598	chr13	40921271	41055143	late	BRCA
FOXO1	chr13	41048131	41240734	late	BRCA
MIR320D1	chr13	41301964	41302011	early	BRCA
MRPS31	chr13	41303432	41345347	early	BRCA
SLC25A15	chr13	41363547	41386596	early	BRCA
MIR621	chr13	41384902	41384997	early	BRCA
ELF1	chr13	41506055	41593508	later	BRCA
WBP4	chr13	41635697	41658139	later	BRCA
KBTBD6	chr13	41701709	41706936	later	BRCA
KBTBD7	chr13	41765711	41768702	later	BRCA
MTRF1	chr13	41790516	41837742	later	BRCA
NAA16	chr13	41885341	41951166	later	BRCA
OR7E37P	chr13	42016700	42017902	later	BRCA
RGCC	chr13	42031542	42045013	later	BRCA
VWA8	chr13	42140961	42535221	early	BRCA
VWA8-AS1	chr13	42535305	42555701	early	BRCA
DGKH	chr13	42614172	42830716	early	BRCA
AKAP11	chr13	42846289	42897403	early	BRCA
FAM216B	chr13	43355686	43365685	late	BRCA
EPSTI1	chr13	43460524	43566407	late	BRCA
DNAJC15	chr13	43597362	43683306	early	BRCA
NRAD1	chr13	44596471	44604599	early	BRCA
TSC22D1-AS1	chr13	45150032	45154568	early	BRCA
LINC00330	chr13	45373640	45383766	early	BRCA
NUFIP1	chr13	45513384	45563613	early	BRCA
GPALPP1	chr13	45563687	45607743	early	BRCA
GTF2F2	chr13	45694631	45858239	early	BRCA
KCTD4	chr13	45766988	45775175	early	BRCA
TPT1	chr13	45911304	45915297	early	BRCA
TPT1-AS1	chr13	45915480	45965618	early	BRCA
SLC25A30	chr13	45967454	45992516	early	BRCA
COG3	chr13	46039030	46110833	early	BRCA
ERICH6B	chr13	46115432	46189874	early	BRCA
CBY2	chr13	46276446	46288693	later	BRCA
ZC3H13	chr13	46529805	46626894	early	BRCA
CPB2-AS1	chr13	46626983	46675482	late	BRCA
CPB2	chr13	46627322	46679211	late	BRCA
LCP1	chr13	46700058	46756459	late	BRCA
LINC00563	chr13	46870580	46871979	late	BRCA
RUBCNL	chr13	46916137	47012325	late	BRCA
LRCH1	chr13	47127296	47327175	late	BRCA
ESD	chr13	47345391	47371367	late	BRCA
HTR2A	chr13	47405677	47471211	late	BRCA
CYSLTR2	chr13	49280953	49283498	later	BRCA
FNDC3A	chr13	49550048	49783915	early	BRCA
MLNR	chr13	49794474	49796513	early	BRCA
CDADC1	chr13	49822047	49867622	early	BRCA
CAB39L	chr13	49882786	50018221	early	BRCA
SETDB2	chr13	50018429	50069139	early	BRCA
PHF11	chr13	50069801	50103117	early	BRCA
RCBTB1	chr13	50106082	50159719	early	BRCA
ARL11	chr13	50202435	50208008	early	BRCA
EBPL	chr13	50234810	50265623	early	BRCA
KPNA3	chr13	50273443	50367057	early	BRCA
CTAGE10P	chr13	50464545	50467516	early	BRCA
SPRYD7	chr13	50486842	50510625	early	BRCA
DLEU2	chr13	50556688	50699677	early	BRCA
TRIM13	chr13	50571143	50592603	early	BRCA
KCNRG	chr13	50589390	50595058	early	BRCA
DLEU7	chr13	51286759	51417885	earlier	BRCA
RNASEH2B	chr13	51483814	51544596	early	BRCA
GUCY1B2	chr13	51568647	51654998	early	BRCA
C13orf42	chr13	51658151	51746524	early	BRCA
FAM124A	chr13	51796470	51858377	early	BRCA
SERPINE3	chr13	51915168	51938418	early	BRCA
INTS6	chr13	51935701	52027275	early	BRCA
MIR4703	chr13	52126725	52126803	early	BRCA
WDFY2	chr13	52158484	52336171	early	BRCA
DHRS12	chr13	52342129	52378298	early	BRCA
TMEM272	chr13	52387483	52419286	early	BRCA
CCDC70	chr13	52436117	52440372	early	BRCA
ATP7B	chr13	52506806	52585630	early	BRCA
ALG11	chr13	52586523	52591849	early	BRCA
UTP14C	chr13	52586523	52607736	early	BRCA
NEK5	chr13	52638900	52703214	early	BRCA
NEK3	chr13	52706779	52733996	early	BRCA
MRPS31P5	chr13	52741845	52865680	early	BRCA
THSD1	chr13	52951303	52980629	early	BRCA
VPS36	chr13	52986737	53024763	early	BRCA
CKAP2	chr13	53029495	53050763	early	BRCA
TPTE2P3	chr13	53063128	53161225	early	BRCA
HNRNPA1L2	chr13	53191605	53217919	late	BRCA
SUGT1	chr13	53226831	53262433	late	BRCA
CNMD	chr13	53277400	53313947	late	BRCA
PCDH8	chr13	53418109	53422775	late	BRCA
OLFM4	chr13	53602876	53626196	late	BRCA
MIR5007	chr13	55748589	55748683	later	BRCA
PCDH17	chr13	58205789	58303065	later	BRCA
DIAPH3	chr13	60239721	60738119	late	BRCA
DIAPH3-AS1	chr13	60586885	60618490	late	BRCA
DIAPH3-AS2	chr13	60718832	60727639	late	BRCA
TDRD3	chr13	60970591	61148013	late	BRCA
OR7E156P	chr13	64311568	64316701	late	BRCA
PCDH9	chr13	66876966	67804468	late	BRCA
PCDH9-AS2	chr13	67399301	67489163	late	BRCA
PCDH9-AS3	chr13	67551521	67559908	late	BRCA
KLHL1	chr13	70274725	70682625	later	BRCA
ATXN8OS	chr13	70681345	70713885	later	BRCA
LINC00348	chr13	71589273	71742549	later	BRCA
KLF5	chr13	73629114	73651676	early	BRCA
KLF12	chr13	74260149	74708394	late	BRCA
LINC00381	chr13	74993310	75009296	late	BRCA
CTAGE11P	chr13	75811889	75814517	late	BRCA
TBC1D4	chr13	75858809	76056250	late	BRCA
COMMD6	chr13	76099350	76111991	late	BRCA
UCHL3	chr13	76123616	76180156	late	BRCA
LMO7	chr13	76194570	76434006	late	BRCA
LMO7DN	chr13	76445174	76457948	late	BRCA
KCTD12	chr13	77454304	77460540	late	BRCA
CLN5	chr13	77566059	77576652	late	BRCA
FBXL3	chr13	77579389	77601331	late	BRCA
MYCBP2-AS1	chr13	77649649	77661911	late	BRCA
EDNRB	chr13	78469616	78549664	late	BRCA
OBI1-AS1	chr13	78493824	79191460	late	BRCA
LINC00446	chr13	78587018	78627730	late	BRCA
POU4F1	chr13	79173230	79177695	late	BRCA
OBI1	chr13	79188421	79234700	late	BRCA
LINC00331	chr13	79361454	79414185	late	BRCA
RBM26	chr13	79894100	79979923	late	BRCA
RBM26-AS1	chr13	79980444	79998468	late	BRCA
NDFIP2-AS1	chr13	80051499	80055366	late	BRCA
NDFIP2	chr13	80055259	80130212	late	BRCA
SPRY2	chr13	80910112	80915086	late	BRCA
SLITRK1	chr13	84451343	84456528	late	BRCA
LINC00333	chr13	84714737	85180903	late	BRCA
SLITRK6	chr13	86366922	86373483	earlier	BRCA
MIR4500HG	chr13	88096242	88323218	late	BRCA
SLITRK5	chr13	88324870	88331870	late	BRCA
LINC00353	chr13	90201048	90216667	late	BRCA
LINC00559	chr13	90712501	90771971	late	BRCA
LINC00410	chr13	91543208	91578851	late	BRCA
LINC00379	chr13	91779867	91863952	late	BRCA
MIR17HG	chr13	92000074	92006829	late	BRCA
GPC5	chr13	92050935	93519487	late	BRCA
GPC5-AS1	chr13	93353642	93373867	late	BRCA
GPC6	chr13	93879078	95060273	late	BRCA
GPC6-AS2	chr13	94470677	94510726	late	BRCA
GPR180	chr13	95254104	95286899	late	BRCA
SOX21	chr13	95361879	95364389	late	BRCA
ABCC4	chr13	95672083	95953687	late	BRCA
DZIP1	chr13	96230456	96296960	late	BRCA
DNAJC3	chr13	96329393	96447243	late	BRCA
LINC00359	chr13	97593535	97636426	earlier	BRCA
OXGR1	chr13	97637973	97646604	earlier	BRCA
MBNL2	chr13	97794090	98046374	earlier	BRCA
IPO5	chr13	98605929	98676550	earlier	BRCA
FARP1	chr13	98794816	99102023	earlier	BRCA
RNF113B	chr13	98828039	98829521	earlier	BRCA
MIR3170	chr13	98860778	98860854	earlier	BRCA
DOCK9	chr13	99445741	99738660	early	BRCA
UBAC2-AS1	chr13	99848628	99853011	early	BRCA
UBAC2	chr13	99852679	100038753	early	BRCA
MIR548AN	chr13	99868262	100058554	early	BRCA
GPR18	chr13	99906967	99910840	early	BRCA
GPR183	chr13	99946789	99959749	early	BRCA
FKSG29	chr13	100003674	100004281	early	BRCA
TM9SF2	chr13	100153628	100216302	early	BRCA
CLYBL	chr13	100258919	100549388	early	BRCA
ZIC5	chr13	100615275	100624178	earlier	BRCA
ZIC2	chr13	100634026	100639019	earlier	BRCA
PCCA	chr13	100741269	101182691	late	BRCA
PCCA-AS1	chr13	101116691	101133269	late	BRCA
GGACT	chr13	101182418	101241046	late	BRCA
TMTC4	chr13	101256090	101327103	late	BRCA
NALCN-AS1	chr13	101360579	101711638	late	BRCA
NALCN	chr13	101706130	102068843	late	BRCA
ITGBL1	chr13	102104944	102373207	late	BRCA
FGF14	chr13	102373205	103054124	late	BRCA
FGF14-IT1	chr13	102944670	103046869	late	BRCA
FGF14-AS2	chr13	103046928	103048055	late	BRCA
TPP2	chr13	103249286	103331523	late	BRCA
METTL21C	chr13	103338097	103346871	late	BRCA
CCDC168	chr13	103381717	103411422	late	BRCA
TEX30	chr13	103418463	103426149	late	BRCA
POGLUT2	chr13	103436631	103451404	late	BRCA
BIVM	chr13	103451399	103493888	late	BRCA
BIVM-ERCC5	chr13	103459496	103528351	late	BRCA
ERCC5	chr13	103498191	103528351	late	BRCA
METTL21EP	chr13	103532449	103548383	late	BRCA
SLC10A2	chr13	103696348	103719196	late	BRCA
DAOA-AS1	chr13	106111406	106158030	late	BRCA
DAOA	chr13	106118216	106143383	late	BRCA
ARGLU1	chr13	107195662	107220514	late	BRCA
LINC00551	chr13	107270158	107284006	late	BRCA
LINC00443	chr13	107306228	107324528	late	BRCA
FAM155A	chr13	107820879	108519460	late	BRCA
LIG4	chr13	108859792	108870716	late	BRCA
ABHD13	chr13	108870763	108886603	late	BRCA
TNFSF13B	chr13	108921977	108960832	late	BRCA
MYO16	chr13	109248500	109860355	late	BRCA
IRS2	chr13	110406184	110438914	later	BRCA
COL4A1	chr13	110801310	110959496	early	BRCA
NAXD	chr13	111267807	111292342	early	BRCA
CARS2	chr13	111293757	111365950	early	BRCA
ING1	chr13	111364970	111373421	early	BRCA
ARHGEF7	chr13	111767624	111958081	late	BRCA
TEX29	chr13	111973015	111996594	late	BRCA
SOX1	chr13	112721913	112726020	late	BRCA
TUBGCP3	chr13	113139328	113242481	earlier	BRCA
ATP11AUN	chr13	113301358	113338811	earlier	BRCA
ATP11A	chr13	113344643	113541482	earlier	BRCA
MCF2L-AS1	chr13	113621798	113622952	earlier	BRCA
F7	chr13	113760102	113774995	early	BRCA
F10	chr13	113777113	113803843	early	BRCA
PROZ	chr13	113812968	113826698	early	BRCA
PCID2	chr13	113831853	113863029	early	BRCA
CUL4A	chr13	113863086	113919392	early	BRCA
LAMP1	chr13	113951469	113977741	early	BRCA
GRTP1	chr13	113978505	114018463	early	BRCA
ADPRHL1	chr13	114076260	114107839	early	BRCA
DCUN1D2	chr13	114110134	114145023	early	BRCA
TMCO3	chr13	114145308	114204544	early	BRCA
TFDP1	chr13	114239003	114295788	early	BRCA
ATP4B	chr13	114303122	114312513	early	BRCA
GRK1	chr13	114321597	114438637	early	BRCA
LINC00552	chr13	114451484	114454062	early	BRCA
TMEM255B	chr13	114462216	114514899	early	BRCA
OR4K5	chr14	20388766	20389737	late	BRCA
OR4K1	chr14	20403767	20404842	late	BRCA
OR4K15	chr14	20443678	20444724	late	BRCA
OR4K13	chr14	20502003	20502917	late	BRCA
OR4L1	chr14	20528204	20529142	late	BRCA
OR4K17	chr14	20585566	20586597	late	BRCA
OR4N5	chr14	20611895	20612821	late	BRCA
OR11G2	chr14	20665495	20666532	late	BRCA
OR11H6	chr14	20691869	20692861	late	BRCA
OR11H4	chr14	20710951	20711925	late	BRCA
TTC5	chr14	20757301	20774153	late	BRCA
CCNB1IP1	chr14	20779527	20801471	late	BRCA
SNORD126	chr14	20794600	20794698	late	BRCA
PNP	chr14	20937538	20946165	earlier	BRCA
RNASE10	chr14	20978631	20979281	earlier	BRCA
RNASE9	chr14	21024252	21029090	earlier	BRCA
RNASE11	chr14	21051052	21058417	earlier	BRCA
RNASE12	chr14	21058240	21058982	earlier	BRCA
OR6S1	chr14	21108855	21109850	earlier	BRCA
EDDM3A	chr14	21214099	21216539	late	BRCA
EDDM3B	chr14	21236586	21239107	early	BRCA
RNASE6	chr14	21249210	21250626	early	BRCA
RNASE1	chr14	21269515	21271036	early	BRCA
RNASE3	chr14	21359562	21360507	early	BRCA
RNASE2	chr14	21387500	21424594	early	BRCA
METTL17	chr14	21457965	21465194	early	BRCA
SLC39A2	chr14	21467414	21470034	early	BRCA
ZNF219	chr14	21558205	21572863	early	BRCA
TMEM253	chr14	21567096	21571883	early	BRCA
OR5AU1	chr14	21623096	21624184	early	BRCA
LINC00641	chr14	21668238	21675059	early	BRCA
HNRNPC	chr14	21677296	21737638	early	BRCA
RPGRIP1	chr14	21756136	21819460	early	BRCA
SUPT16H	chr14	21819631	21852425	early	BRCA
CHD8	chr14	21853353	21905457	early	BRCA
SNORD8	chr14	21865452	21865560	early	BRCA
RAB2B	chr14	21927179	21945132	early	BRCA
TOX4	chr14	21945335	21967319	early	BRCA
METTL3	chr14	21966282	21979457	early	BRCA
SALL2	chr14	21989232	22005337	early	BRCA
OR10G3	chr14	22037934	22038875	early	BRCA
DAD1	chr14	23033807	23058143	early	BRCA
ABHD4	chr14	23067147	23081265	early	BRCA
OXA1L	chr14	23235731	23240998	early	BRCA
SLC7A7	chr14	23242432	23289020	early	BRCA
MMP14	chr14	23305793	23316803	early	BRCA
LRP10	chr14	23340960	23349586	early	BRCA
REM2	chr14	23352432	23356889	early	BRCA
RBM23	chr14	23369854	23388396	early	BRCA
PRMT5	chr14	23389733	23398661	early	BRCA
HAUS4	chr14	23415437	23426357	early	BRCA
AJUBA	chr14	23440410	23451848	early	BRCA
C14orf93	chr14	23456110	23479360	early	BRCA
PSMB5	chr14	23495060	23504429	early	BRCA
PSMB11	chr14	23511376	23513269	early	BRCA
CDH24	chr14	23516270	23526747	early	BRCA
ACIN1	chr14	23527774	23564823	early	BRCA
C14orf119	chr14	23564683	23569665	early	BRCA
CEBPE	chr14	23586515	23588820	early	BRCA
SLC7A8	chr14	23594504	23652869	early	BRCA
HOMEZ	chr14	23742844	23768747	early	BRCA
PPP1R3E	chr14	23765130	23772057	early	BRCA
BCL2L2-PABPN1	chr14	23775971	23795394	early	BRCA
BCL2L2	chr14	23775971	23780968	early	BRCA
PABPN1	chr14	23789397	23795394	early	BRCA
SLC22A17	chr14	23815527	23822080	early	BRCA
EFS	chr14	23825609	23834842	early	BRCA
IL25	chr14	23842018	23845612	early	BRCA
MYH6	chr14	23851199	23877486	early	BRCA
DHRS4-AS1	chr14	24407940	24424298	early	BRCA
DHRS4	chr14	24422965	24475617	early	BRCA
DHRS4L2	chr14	24422965	24518020	early	BRCA
DHRS4L1	chr14	24439083	24520586	early	BRCA
CARMIL3	chr14	24521206	24538937	early	BRCA
CPNE6	chr14	24540046	24547296	early	BRCA
NRL	chr14	24549316	24584223	early	BRCA
PCK2	chr14	24563483	24573339	early	BRCA
DCAF11	chr14	24583906	24594451	early	BRCA
FITM1	chr14	24600675	24602058	early	BRCA
PSME1	chr14	24605378	24608176	early	BRCA
PSME2	chr14	24612574	24615855	early	BRCA
RNF31	chr14	24616096	24635774	early	BRCA
IRF9	chr14	24629729	24635774	early	BRCA
REC8	chr14	24641234	24649463	early	BRCA
IPO4	chr14	24649425	24659859	early	BRCA
TM9SF1	chr14	24657925	24683357	early	BRCA
TSSK4	chr14	24674903	24677454	early	BRCA
CHMP4A	chr14	24678787	24685276	early	BRCA
MDP1	chr14	24681945	24685276	early	BRCA
NEDD8-MDP1	chr14	24682615	24701576	early	BRCA
NEDD8	chr14	24686057	24701576	early	BRCA
GMPR2	chr14	24701648	24708447	early	BRCA
TGM1	chr14	24718320	24732416	early	BRCA
RABGGTA	chr14	24734744	24740833	early	BRCA
DHRS1	chr14	24759804	24769039	early	BRCA
NOP9	chr14	24769098	24774374	early	BRCA
CIDEB	chr14	24774393	24780576	early	BRCA
LTB4R	chr14	24780705	24787242	early	BRCA
ADCY4	chr14	24787555	24804277	early	BRCA
RIPK3	chr14	24805227	24809242	early	BRCA
CMA1	chr14	24974712	24977471	early	BRCA
CTSG	chr14	25042724	25045466	early	BRCA
GZMH	chr14	25075686	25078926	early	BRCA
GZMB	chr14	25100161	25103432	late	BRCA
STXBP6	chr14	25281306	25519171	late	BRCA
LINC00645	chr14	28081794	28108842	late	BRCA
FOXG1	chr14	29236278	29239483	late	BRCA
LINC01551	chr14	29241910	29264000	late	BRCA
MIR548AI	chr14	29896117	30174608	late	BRCA
PRKD1	chr14	30045687	30396899	late	BRCA
G2E3	chr14	31028329	31089046	early	BRCA
SCFD1	chr14	31091460	31205033	early	BRCA
COCH	chr14	31343741	31364261	early	BRCA
LOC100506071	chr14	31345385	31359014	early	BRCA
STRN3	chr14	31363005	31495607	early	BRCA
AP4S1	chr14	31494312	31565656	early	BRCA
HECTD1	chr14	31569324	31676915	early	BRCA
HEATR5A	chr14	31760994	31926680	early	BRCA
DTD2	chr14	31915243	31926680	early	BRCA
GPR33	chr14	31952150	31957151	early	BRCA
